,INDICATOR_CODE,INDICATOR_NAME,Country_ID,Country_Code,Region,IncomeGroup,CountryName,RECORDED_YEAR,EMISSION
3872,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),137,LIE,Europe & Central Asia,High income,Liechtenstein,2018,3.744019355
3873,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),137,LIE,Europe & Central Asia,High income,Liechtenstein,2019,3.872608388
3874,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),137,LIE,Europe & Central Asia,High income,Liechtenstein,2020,3.663847998
3875,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1990,0.223156186
3876,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1991,0.2288277227
3877,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1992,0.2977850608
3878,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1993,0.2856171382
3879,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1994,0.3201688854
3880,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1995,0.3199767274
3881,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1996,0.4560129493
3882,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1997,0.4520811098
3883,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1998,0.463794714
3884,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,1999,0.5086283317
3885,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2000,0.582056032
3886,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2001,0.5733531886
3887,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2002,0.5957498066
3888,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2003,0.6430184042
3889,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2004,0.6602316798
3890,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2005,0.7108109814
3891,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2006,0.624280788
3892,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2007,0.6769178513
3893,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2008,0.6315155995
3894,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2009,0.600093436
3895,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2010,0.632448603
3896,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2011,0.7387531093
3897,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2012,0.8298176722
3898,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2013,0.6837292651
3899,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2014,0.8219748744
3900,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2015,0.9017750029
3901,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2016,1.081309957
3902,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2017,1.075961371
3903,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2018,1.000936779
3904,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2019,1.074526441
3905,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),138,LKA,South Asia,Lower middle income,Sri Lanka,2020,0.9966832428
3906,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1990,1.140232724
3907,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1991,1.142007042
3908,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1992,1.103079001
3909,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1993,1.063491785
3910,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1994,1.027683845
3911,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1995,1.045066508
3912,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1996,1.040450573
3913,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1997,1.054045455
3914,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1998,1.043773203
3915,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,1999,1.077444301
3916,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2000,1.08853276
3917,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2001,1.09671456
3918,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2002,1.107551047
3919,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2003,1.12907478
3920,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2004,1.16486429
3921,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2005,1.190849629
3922,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2006,1.23061194
3923,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2007,1.290686954
3924,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2008,1.319753694
3925,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2009,1.350227377
3926,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2010,1.396223831
3927,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2011,1.43667436
3928,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2012,1.486154548
3929,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2013,1.508235057
3930,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2014,1.568248013
3931,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2015,1.555548125
3932,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2016,1.583104863
3933,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2017,1.624198524
3934,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2018,1.683221239
3935,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2019,1.665768444
3936,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),139,LMC,,,Lower middle income,2020,1.546117022
3937,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1990,2.075752708
3938,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1991,2.071051403
3939,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1992,2.032209681
3940,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1993,2.008389646
3941,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1994,1.959340695
3942,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1995,2.015456468
3943,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1996,1.999147771
3944,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1997,1.995948732
3945,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1998,1.991152915
3946,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,1999,1.968389242
3947,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2000,2.020774081
3948,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2001,2.054291876
3949,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2002,2.099810226
3950,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2003,2.241811528
3951,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2004,2.39301052
3952,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2005,2.5322566
3953,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2006,2.668847529
3954,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2007,2.795563058
3955,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2008,2.844018857
3956,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2009,2.878388813
3957,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2010,3.053556519
3958,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2011,3.216411356
3959,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2012,3.26570013
3960,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2013,3.315283106
3961,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2014,3.32033791
3962,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2015,3.246898402
3963,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2016,3.227508168
3964,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2017,3.27681367
3965,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2018,3.367548243
3966,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2019,3.375094764
3967,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),140,LMY,,,Low & middle income,2020,3.264247001
3968,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1990,0.7757100206
3969,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1991,0.7913052081
3970,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1992,0.808713661
3971,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1993,0.8189965621
3972,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1994,0.8290930483
3973,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1995,0.8348676554
3974,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1996,0.840929713
3975,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1997,0.8489900785
3976,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1998,0.8589678184
3977,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,1999,0.8649898734
3978,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2000,0.874348929
3979,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2001,0.8856333644
3980,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2002,0.9015115638
3981,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2003,0.9157413586
3982,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2004,0.9428402767
3983,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2005,0.9616045926
3984,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2006,0.97279414
3985,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2007,0.9878167752
3986,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2008,1.006208478
3987,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2009,1.046054364
3988,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2010,1.067261501
3989,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2011,1.415926077
3990,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2012,1.420924915
3991,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2013,1.063917502
3992,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2014,1.121111547
3993,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2015,1.012121192
3994,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2016,0.9917569706
3995,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2017,1.106736011
3996,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2018,1.035751771
3997,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2019,1.033426757
3998,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),141,LSO,Sub-Saharan Africa,Lower middle income,Lesotho,2020,1.025642163
3999,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1990,3.378984284
4000,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1991,3.368618506
4001,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1992,3.319294061
4002,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1993,3.300032285
4003,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1994,3.217880281
4004,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1995,3.344016133
4005,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1996,3.315346893
4006,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1997,3.270414699
4007,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1998,3.271968448
4008,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,1999,3.214689033
4009,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2000,3.31974304
4010,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2001,3.414202996
4011,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2002,3.540119967
4012,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2003,3.873346408
4013,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2004,4.223163221
4014,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2005,4.569137597
4015,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2006,4.887860713
4016,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2007,5.15474826
4017,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2008,5.277377892
4018,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2009,5.374052342
4019,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2010,5.796535472
4020,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2011,6.200322738
4021,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2012,6.298430378
4022,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2013,6.467284317
4023,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2014,6.429300366
4024,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2015,6.315799064
4025,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2016,6.279861728
4026,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2017,6.375139973
4027,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2018,6.595127107
4028,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2019,6.697596533
4029,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),142,LTE,,,Late-demographic dividend,2020,6.683851216
4030,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1990,8.712631543
4031,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1991,9.257494464
4032,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1992,5.404698342
4033,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1993,4.277967845
4034,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1994,4.052123734
4035,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1995,3.787658765
4036,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1996,3.95372851
4037,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1997,3.894703895
4038,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1998,4.143485068
4039,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,1999,3.475134199
4040,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2000,3.004941226
4041,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2001,3.214083827
4042,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2002,3.259651932
4043,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2003,3.289018869
4044,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2004,3.52820118
4045,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2005,3.861276715
4046,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2006,3.981670438
4047,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2007,4.088021703
4048,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2008,4.08550852
4049,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2009,3.69662046
4050,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2010,4.06905151
4051,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2011,3.911872568
4052,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2012,3.991534832
4053,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2013,3.831065403
4054,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2014,3.704481738
4055,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2015,3.809894282
4056,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2016,3.905926684
4057,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2017,3.967680702
4058,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2018,4.159315063
4059,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2019,4.200151961
4060,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),143,LTU,Europe & Central Asia,High income,Lithuania,2020,4.184000415
4061,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1990,29.55348959
4062,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1991,30.37054264
4063,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1992,29.15917639
4064,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1993,29.29819486
4065,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1994,26.83030341
4066,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1995,21.19278067
4067,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1996,21.09191864
4068,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1997,19.65001788
4069,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1998,17.81375088
4070,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,1999,18.39897787
4071,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2000,19.61196424
4072,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2001,20.6522847
4073,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2002,22.00549112
4074,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2003,22.67697009
4075,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2004,25.45279909
4076,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2005,25.61043774
4077,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2006,24.79111877
4078,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2007,23.15533768
4079,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2008,22.55704492
4080,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2009,20.97882009
4081,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2010,21.75566571
4082,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2011,21.04150309
4083,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2012,20.1489417
4084,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),144,LUX,Europe & Central Asia,High income,Luxembourg,2013,18.72294611
